fecha,titulo,autor,categoria,enlace
2023-02-23,Comisión Estatal de Elecciones presenta sistema digital para radicación de endosos para la inscripción de partidos políticos ,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/comision-estatal-de-elecciones-presenta-sistema-digital-para-radicacion-de-endosos-para-la-inscripcion-de-partidos-politicos/
2023-03-02,Jueza regaña a Cosculluela: “Yo le estoy hablando. Hágame el favor y póngase de pie”,No autor,Tribunales,https://www.elnuevodia.com/noticias/tribunales/videos/jueza-regana-a-cosculluela-yo-le-estoy-hablando-hagame-el-favor-y-pongase-de-pie-281362/
2023-03-01,Agentes municipales detienen a conductor que chocó en predios de megatienda en Santurce tras persecución ,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/agentes-municipales-detienen-a-conductor-que-choco-en-predios-de-megatienda-en-santurce-tras-persecucion/
2023-03-01,Asesinato de mujer en Santa Isabel es el tercer feminicidio íntimo perpetrado a una adulta mayor en el 2023,Valeria María Torres Nieves,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/asesinato-de-mujer-en-santa-isabel-es-el-tercer-feminicidio-intimo-perpetrado-a-una-adulta-mayor-en-el-2023/
2023-02-28,Intentan capturar a un mono rhesus que lleva dos días por el casco urbano de Bayamón,Carlos Tolentino Rosario,Locales,https://www.elnuevodia.com/noticias/locales/notas/intentan-capturar-a-un-mono-rhesus-que-lleva-dos-dias-por-el-casco-urbano-de-bayamon/
2023-02-28,Encuentran la lancha de los dos pescadores desaparecidos en el canal de la Mona,Richard I. Colón Badillo,Locales,https://www.elnuevodia.com/noticias/locales/notas/encuentran-la-lancha-de-los-dos-pescadores-desaparecidos-en-el-canal-de-la-mona/
2023-02-28,Ciencias Forenses concluye análisis de ADN en caso de maestra asesinada en Juncos,ELNUEVODIA.COM,Seguridad,https://www.elnuevodia.com/noticias/seguridad/notas/ciencias-forenses-concluye-analisis-de-adn-en-caso-de-maestra-asesinada-en-juncos/
2023-02-28,“El pueblo no aguanta más”: protestan contra propuesta de cargo en la factura de la luz en Plan de Ajuste de la AEE,Adriana Díaz Tirado,Locales,https://www.elnuevodia.com/noticias/locales/notas/el-pueblo-no-aguanta-mas-protestan-contra-propuesta-de-cargo-en-la-factura-de-la-luz-en-plan-de-ajuste-de-la-aee/
2023-02-27,Pierluisi establece que la reconceptualización del zoológico de Mayagüez era parte de su programa de gobierno ,Gloria Ruiz Kuilan,Gobierno,https://www.elnuevodia.com/noticias/gobierno/notas/pierluisi-establece-que-la-reconceptualizacion-del-zoologico-de-mayaguez-era-parte-de-su-programa-de-gobierno/
2023-02-27,Abogada de Cosculluela mantiene conversaciones con la fiscalía sobre acuerdo que tienen sobre la mesa,Richard I. Colón Badillo,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/abogada-de-cosculluela-mantiene-conversaciones-con-la-fiscalia-sobre-acuerdo-que-tienen-sobre-la-mesa/
